Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
榎田　大樹,Lions,5500,投手,9,181,89,AB型,左,左,鹿児島,1986-08-07,30,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52,4,3,0,0,0.571,319,69,86,12,21,9,33,54,50,1.55,5.73
佐藤　龍世,Lions,600,内野手,1,174,81,AB型,右,右,北海道,1997-01-15,31,0.22,52,63,59,13,2,7,0,3,0,14,1,1,0.258,0.424,0.682,3.54,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
永江　恭平,Lions,1040,内野手,8,174,80,B型,右,左,佐賀,1993-05-07,32,0.095,27,26,21,2,0,1,1,4,0,12,1,0,0.24,0.143,0.383,0.6,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山川　穂高,Lions,11000,内野手,6,176,108,A型,右,右,沖縄,1991-11-23,33,0.256,143,626,524,134,43,120,1,86,13,142,0,13,0.372,0.54,0.912,6.95,6.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佐野　泰雄,Lions,1300,投手,5,177,83,B型,左,左,タイ,1993-01-18,34,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39,2,2,0,2,0.5,297,67.2,68,4,32,4,39,34,33,1.48,4.24
伊藤　翔,Lions,820,投手,2,177,74,A型,右,右,千葉,1999-02-10,36,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,25,6,7,1,3,0,2,4,4,1.67,6.12
岡田　雅利,Lions,2870,捕手,6,173,80,B型,右,右,奈良,1989-06-30,37,0.262,36,78,61,16,1,7,0,9,2,12,6,1,0.375,0.393,0.768,5.13,4.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
牧野　翔矢,Lions,600,捕手,1,178,77,B型,右,左,石川,2001-03-04,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
呉　念庭,Lions,650,内野手,4,178,75,AB型,右,左,台湾,1993-06-07,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田村　伊知郎,Lions,700,投手,3,173,75,B型,右,左,兵庫,1994-09-19,40,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14,0,0,0,0,0,34,7.1,9,1,4,0,3,5,5,1.77,5.71
相内　誠,Lions,640,投手,7,185,80,B型,右,右,千葉,1994-07-23,41,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.57,0,1,0,0,0,51,9.1,17,3,6,1,5,12,12,2.46,8.48
マーティン,Lions,9350,投手,2,200,104,不明,右,右,アメリカ,1991-01-18,42,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67,2,5,1,10,0.286,199,41.2,40,2,28,8,36,25,17,1.63,4.54
小川　龍也,Lions,1700,投手,10,182,85,A型,左,左,千葉,1991-09-03,44,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,4,1,1,15,0.8,157,38.1,35,4,12,3,28,12,11,1.23,4.19
本田　圭佑,Lions,650,投手,4,179,80,A型,右,右,宮城,1993-04-24,45,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63,6,6,0,0,0.5,375,91.1,88,13,28,3,53,48,47,1.27,4.83
鈴木　将平,Lions,600,外野手,3,175,78,O型,左,左,静岡,1998-05-20,46,0.154,16,28,26,4,0,1,1,1,0,6,1,1,0.185,0.154,0.339,-0.36,-0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
カスティーヨ,Lions,3300,投手,2,191,113,不明,右,右,ドミニカ共和国,1989-02-19,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
武隈　祥太,Lions,6350,投手,12,180,86,A型,左,左,北海道,1989-11-24,48,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14,1,1,0,1,0.5,68,14.2,14,1,12,1,5,11,10,1.77,5.98
廖　任磊,Lions,600,投手,3,201,125,O型,右,右,台湾,1993-08-30,50,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,14,3,4,1,0,1,4,1,1,1.33,5.79
西川　愛也,Lions,700,内野手,2,180,78,A型,右,左,大阪,1999-06-10,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山田　遥楓,Lions,650,内野手,5,179,84,A型,右,右,佐賀,1996-09-30,52,0.167,4,13,12,2,0,0,0,1,0,4,0,1,0.231,0.167,0.397,-0.06,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
愛斗,Lions,620,外野手,4,177,87,O型,右,右,大阪,1997-04-06,53,0.151,42,57,53,8,0,3,0,3,0,11,1,2,0.196,0.17,0.366,0.08,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ニール,Lions,7150,投手,1,191,100,不明,右,右,アメリカ,1988-11-09,54,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.87,12,1,0,0,0.923,410,100.1,103,8,15,6,51,38,32,1.18,3.77
秋山　翔吾,Lions,23500,外野手,9,184,85,A型,右,左,神奈川,1988-04-16,55,0.303,143,678,590,179,20,62,12,78,9,108,0,8,0.392,0.471,0.864,6.91,6.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
金子　一輝,Lions,650,内野手,6,182,75,B型,右,右,神奈川,1995-05-29,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
國場　翼,Lions,540,投手,4,181,83,O型,右,左,沖縄,1993-12-05,57,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68,1,0,0,2,1,62,14.2,13,3,7,0,2,6,6,1.36,6.94
熊代　聖人,Lions,1000,外野手,9,175,75,O型,右,右,愛媛,1989-04-18,58,0.267,33,17,15,4,0,0,2,1,0,5,1,0,0.313,0.333,0.646,3.45,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
南川　忠亮,Lions,770,投手,4,180,87,A型,右,右,香川,1992-01-13,59,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,0,0,0,3,0,0,1,1,NA,NA
中村　剛也,Lions,28000,内野手,18,175,102,O型,右,右,大阪,1983-08-15,60,0.286,135,557,496,142,30,123,2,54,4,123,0,12,0.359,0.528,0.887,6.61,6.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
平良　海馬,Lions,600,投手,2,173,95,O型,右,左,沖縄,1999-11-15,61,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,2,1,1,6,0.667,111,24,29,2,9,3,23,13,9,1.58,3.79
駒月　仁人,Lions,510,捕手,8,176,93,O型,右,右,京都,1993-04-21,62,0.143,7,7,7,1,0,0,0,0,0,1,0,0,0.143,0.143,0.286,-0.42,-0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
綱島　龍生,Lions,500,内野手,2,178,76,A型,右,左,新潟,2000-01-21,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中田　祥多,Lions,570,捕手,12,182,90,A型,右,右,兵庫,1990-02-22,64,0.125,2,9,8,1,0,0,0,0,0,4,1,0,0.125,0.125,0.25,-0.58,-0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
斉藤　彰吾,Lions,1500,外野手,12,179,80,B型,左,左,埼玉,1989-05-14,65,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,-2.92,-2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松本　直晃,Lions,800,投手,4,180,85,O型,右,右,兵庫,1990-11-14,66,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,0,0,0,0,0,25,5,9,2,1,0,3,4,4,2,7.72
藤田　航生,Lions,500,投手,4,173,75,O型,左,左,青森,1997-12-11,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ヒース,Lions,7700,投手,4,193,112,不明,右,右,アメリカ,1985-08-28,68,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73,2,3,2,7,0.4,135,31.1,26,2,14,2,34,15,13,1.28,3.31
郭　俊麟,Lions,1200,投手,5,175,76,不明,右,右,台湾,1992-02-02,69,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1,1,0,0,0.5,44,10,7,1,6,1,7,6,5,1.3,5.12
戸川　大輔,Lions,500,外野手,5,188,90,B型,右,左,北海道,1996-04-29,71,0.174,10,25,23,4,1,1,0,2,0,4,0,0,0.24,0.348,0.588,2.15,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
川越　誠司,Lions,760,外野手,4,174,80,A型,左,左,北海道,1993-06-30,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高木　渉,Lions,500,外野手,2,180,77,B型,右,左,福岡,1999-12-06,73,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
齊藤　誠人,Lions,300,捕手,2,180,83,A型,右,左,北海道,1995-08-07,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
メヒア,Lions,50000,内野手,6,198,118,不明,右,右,ベネズエラ,1985-12-02,99,0.211,75,147,128,27,6,31,0,15,0,46,0,2,0.286,0.422,0.708,4.05,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙橋　朋己,Lions,2000,投手,7,174,90,B型,左,左,静岡,1988-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
與座　海人,Lions,700,投手,2,173,78,O型,右,右,沖縄,1995-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
東野　葵,Lions,400,投手,1,183,77,B型,左,左,福岡,1996-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大窪　士夢,Lions,280,投手,1,198,89,A型,右,右,北海道,2000-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中熊　大智,Lions,400,捕手,1,176,87,A型,右,左,熊本,1996-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
星　孝典,Lions,1000,捕手,15,175,78,B型,右,右,宮城,1982-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
島井　寛仁,Eagles,700,外野手,7,174,70,A型,右,右,沖縄,1990-06-19,0,0,10,2,1,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.54,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松井　裕樹,Eagles,11000,投手,6,174,74,A型,左,左,神奈川,1995-10-30,1,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,2,8,38,12,0.2,271,69.2,40,5,24,1,107,17,15,0.92,1.97
太田　光,Eagles,1200,捕手,1,178,76,O型,右,右,岡山,1996-10-14,2,0.219,55,112,96,21,1,6,1,7,1,23,8,2,0.279,0.271,0.55,2.31,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
浅村　栄斗,Eagles,50000,内野手,11,182,90,O型,右,右,大阪,1990-11-12,3,0.263,143,635,529,139,33,92,1,93,4,162,0,12,0.372,0.507,0.878,6.6,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
茂木　栄五郎,Eagles,5100,内野手,4,171,75,O型,右,左,東京,1994-02-14,5,0.282,141,648,568,160,13,55,7,66,3,121,9,7,0.358,0.421,0.779,5.49,5.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤田　一也,Eagles,6600,内野手,15,175,75,O型,右,左,徳島,1982-07-03,6,0.258,61,136,124,32,2,10,1,7,1,16,4,1,0.303,0.339,0.642,3.69,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
辰己　涼介,Eagles,1500,外野手,1,180,74,A型,右,左,兵庫,1996-12-27,7,0.229,124,369,314,72,4,25,13,39,4,101,10,4,0.32,0.318,0.639,3.71,3.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
吉持　亮汰,Eagles,500,内野手,4,175,68,AB型,右,右,大阪,1993-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
今江　年晶,Eagles,5000,内野手,18,180,89,B型,右,右,京都,1983-08-26,8,0.276,26,79,76,21,1,7,0,3,0,16,0,6,0.304,0.342,0.646,2.36,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
オコエ　瑠偉,Eagles,1200,外野手,4,185,90,O型,右,右,東京,1997-07-21,9,0.182,52,122,110,20,3,15,5,6,3,29,2,3,0.242,0.3,0.542,2.09,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岸　孝之,Eagles,30000,投手,13,180,77,A型,右,右,宮城,1984-12-04,11,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,3,5,0,0,0.375,381,93.2,80,12,25,1,86,37,37,1.12,3.75
近藤　弘樹,Eagles,1400,投手,2,186,96,B型,右,右,広島,1995-06-27,12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.68,0,2,0,0,0,44,9.1,14,2,2,1,3,9,9,1.71,6.23
岩見　雅紀,Eagles,1150,外野手,2,187,108,A型,右,右,滋賀,1994-07-10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
則本　昂大,Eagles,25000,投手,7,178,82,A型,右,左,滋賀,1990-12-17,14,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,5,5,0,0,0.5,269,68,58,7,10,3,67,27,21,1,3.06
美馬　学,Eagles,6500,投手,9,169,75,O型,右,左,茨城,1986-09-19,15,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01,8,5,0,0,0.615,600,143.2,146,19,24,4,112,69,64,1.18,3.86
森　雄大,Eagles,880,投手,7,184,74,AB型,左,左,福岡,1994-08-19,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
塩見　貴洋,Eagles,3400,投手,9,182,77,A型,左,左,大阪,1988-09-06,17,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16,3,1,0,0,0.75,197,51.1,42,6,9,0,47,18,18,0.99,3.33
藤平　尚真,Eagles,1800,投手,3,185,85,O型,右,右,千葉,1998-09-21,19,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.38,0,1,0,0,0,45,8.2,9,4,7,3,6,10,10,1.85,11.2
安樂　智大,Eagles,1600,投手,5,186,87,A型,右,左,愛媛,1996-11-04,20,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.73,0,2,0,0,0,137,32.1,30,5,11,3,19,22,17,1.27,5.25
釜田　佳直,Eagles,2000,投手,8,177,77,A型,右,右,石川,1993-10-26,21,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,1,1,0,0,0.5,102,21.2,25,4,12,1,15,13,13,1.71,5.94
戸村　健次,Eagles,1600,投手,10,185,76,B型,右,右,埼玉,1987-10-20,22,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.32,0,0,0,0,0,73,15.2,17,1,9,0,15,15,11,1.66,3.57
弓削　隼人,Eagles,1000,投手,1,193,105,AB型,左,左,栃木,1994-04-06,23,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,3,3,0,0,0.5,172,43.1,40,5,9,2,34,18,18,1.13,3.81
田中　和基,Eagles,4000,外野手,3,181,75,A型,右,両,福岡,1994-08-08,25,0.188,59,193,160,30,1,9,3,26,0,37,5,3,0.298,0.269,0.567,2.19,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡辺　直人,Eagles,1700,内野手,13,173,73,AB型,右,右,茨城,1980-10-15,26,0.063,19,19,16,1,1,1,0,1,1,7,1,0,0.167,0.25,0.417,0.8,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岡島　豪郎,Eagles,3450,捕手,8,176,82,B型,右,左,群馬,1989-09-07,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小野　郁,Eagles,550,投手,5,175,67,AB型,右,右,福岡,1996-10-23,28,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.27,0,0,0,0,0,87,18.2,26,3,5,2,14,13,13,1.66,4.83
山下　斐紹,Eagles,1200,捕手,9,179,93,A型,右,左,北海道,1992-11-16,29,0.183,31,66,60,11,3,5,0,1,2,13,3,0,0.222,0.35,0.572,2.46,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
池田　隆英,Eagles,1300,投手,3,181,85,B型,右,右,佐賀,1994-10-01,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福井　優也,Eagles,2500,投手,9,178,85,A型,右,右,岡山,1988-02-08,31,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,3,1,0,0,0.75,150,33,31,3,24,2,20,19,19,1.67,5.45
ブセニッツ,Eagles,7000,投手,1,185,81,不明,右,右,アメリカ,1990-08-22,32,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,4,3,0,28,0.571,220,51,46,1,20,5,45,15,11,1.29,3.08
銀次,Eagles,8500,内野手,14,174,78,A型,右,左,岩手,1988-02-24,33,0.304,141,590,529,161,5,56,2,52,4,58,4,19,0.37,0.382,0.752,4.87,4.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山﨑　剛,Eagles,1050,内野手,2,173,74,AB型,右,左,福岡,1995-12-29,34,0.333,16,30,27,9,1,2,4,0,0,5,3,0,0.333,0.593,0.926,7.71,7.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
島内　宏明,Eagles,7800,外野手,8,180,75,B型,左,左,石川,1990-02-02,35,0.287,133,585,506,145,10,57,3,58,11,65,9,11,0.372,0.407,0.779,5.43,5.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
内田　靖人,Eagles,1400,内野手,6,185,86,O型,右,右,福島,1995-05-30,36,0,2,5,2,0,0,0,0,2,1,0,0,0,0.6,0,0.6,10.26,11.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
嶋　基宏,Eagles,10000,捕手,13,179,82,A型,右,右,岐阜,1984-12-13,37,0.209,57,131,110,23,3,15,0,13,1,20,7,3,0.298,0.336,0.635,3.11,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西宮　悠介,Eagles,1300,投手,6,180,80,A型,左,左,茨城,1991-05-01,38,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,1,0,0,1,1,84,16.1,18,0,17,1,21,15,14,2.14,3.85
引地　秀一郎,Eagles,600,投手,1,188,84,B型,右,右,岡山,2000-06-03,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ウィーラー,Eagles,20000,内野手,5,178,100,不明,右,右,アメリカ,1987-01-16,40,0.243,117,472,411,100,19,67,3,43,8,96,0,22,0.32,0.418,0.738,3.9,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
青山　浩二,Eagles,5000,投手,14,180,80,B型,右,右,北海道,1983-08-12,41,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2,4,0,16,0.333,208,53.1,37,8,18,0,36,16,16,1.03,4.51
ハーマン,Eagles,13000,投手,3,193,100,不明,右,左,アメリカ,1984-05-30,42,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04,5,3,0,21,0.625,184,47.1,31,5,16,0,49,16,16,0.99,3.31
宋　家豪,Eagles,1500,投手,4,185,92,不明,右,左,台湾,1992-09-06,43,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,3,2,0,24,0.6,186,45.1,34,2,23,0,40,14,11,1.26,3.32
足立　祐一,Eagles,1500,捕手,4,178,83,A型,右,右,東京,1989-09-22,44,0.154,21,47,39,6,2,4,0,1,1,12,5,0,0.19,0.333,0.524,1.82,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
菅原　秀,Eagles,1100,投手,3,183,78,O型,右,左,大阪,1994-04-05,45,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08,1,3,0,0,0.25,160,35.1,35,1,20,4,21,19,16,1.56,4.34
下水流　昂,Eagles,1500,外野手,7,178,88,A型,右,右,神奈川,1988-04-23,46,0.25,50,101,88,22,2,6,0,10,1,28,2,1,0.333,0.341,0.674,3.93,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡邊　佑樹,Eagles,950,投手,2,183,85,A型,左,左,山梨,1995-11-08,47,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,5,1,0,0,2,0,3,0,0,2,3.12
渡邊　佳明,Eagles,750,内野手,1,180,79,A型,右,左,神奈川,1997-01-08,48,0.225,77,245,218,49,1,26,0,14,1,40,11,5,0.274,0.284,0.558,2.33,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
橋本　到,Eagles,2900,外野手,11,172,78,O型,右,左,宮城,1990-04-28,49,0,11,10,9,0,0,0,1,1,0,3,0,0,0.1,0,0.1,-1.33,-0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
耀飛,Eagles,700,外野手,2,180,96,A型,右,右,大阪,1996-03-05,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
